Scan Parameters 
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 4200.0 um Width: 0.0 um
Title,Etch process DOE
 
Analytical Results 
Function,R.Cur Pos,R.Cur Width,M.Cur Pos,M.Cur Width,Result
927.3,9.41511,9.29043,,
927.4,9.40622,9.28096,,
927.5,9.39580,9.27017,,
927.6,9.38396,9.25767,,
927.7,9.36956,9.24282,,
927.8,9.35216,9.22545,,
927.9,9.33175,9.20553,,
928.0,9.30919,9.18412,,
928.1,9.28510,9.16277,,
928.2,9.26388,9.14351,,
928.3,9.24835,9.12816,,
928.4,9.23763,9.11754,,
928.5,9.23287,9.11162,,
928.6,9.23230,9.10867,,
928.7,9.23334,9.10865,,
928.8,9.23450,9.10878,,
928.9,9.23364,9.10697,,
929.0,9.23042,9.10391,,
929.1,9.22484,9.09917,,
929.2,9.21838,9.09353,,
929.3,9.21189,9.08813,,
929.4,9.20649,9.08432,,
929.5,9.20470,9.08227,,
929.6,9.20758,9.08627,,
929.7,9.21540,9.09265,,
929.8,9.22594,9.10147,,
929.9,9.23717,9.11128,,
930.0,9.24729,9.12046,,
930.1,9.25542,9.12807,,
930.2,9.26056,9.13384,,
930.3,9.26372,9.13820,,
930.4,9.26689,9.14190,,
930.5,9.27048,9.14596,,
930.6,9.27469,9.15089,,
930.7,9.28155,9.15724,,
930.8,9.28932,9.16443,,
930.9,9.29834,9.17219,,
931.0,9.30604,9.17946,,
931.1,9.31246,9.18594,,
931.2,9.31772,9.19117,,
931.3,9.32198,9.19546,,
931.4,9.32471,9.19902,,
931.5,9.32773,9.20237,,
931.6,9.33133,9.20544,,
931.7,9.33498,9.20803,,
931.8,9.33705,9.20960,,
931.9,9.33679,9.21010,,
932.0,9.33529,9.20899,,
932.1,9.33322,9.20739,,
932.2,9.33163,9.20559,,
932.3,9.32973,9.20379,,
932.4,9.32780,9.20211,,
932.5,9.32663,9.20037,,
932.6,9.32528,9.19827,,
932.7,9.32259,9.19534,,
932.8,9.31870,9.19127,,
932.9,9.31312,9.18611,,
933.0,9.30634,9.18026,,
933.1,9.30007,9.17456,,
933.2,9.29449,9.16976,,
933.3,9.29099,9.16656,,
933.4,9.29017,9.16467,,
933.5,9.29082,9.16531,,
933.6,9.29285,9.16632,,
933.7,9.29482,9.16706,,
933.8,9.29526,9.16699,,
933.9,9.29287,9.16418,,
934.0,9.28779,9.15999,,
934.1,9.28096,9.15503,,
934.2,9.27499,9.15086,,
934.3,9.27253,9.14790,,
934.4,9.27409,9.15061,,
934.5,9.27966,9.15548,,
934.6,9.28894,9.16287,,
934.7,9.29888,9.17095,,
934.8,9.30778,9.17759,,
934.9,9.31283,9.18219,,
935.0,9.31082,9.17855,,
935.1,9.30185,9.17182,,
935.2,9.28913,9.16214,,
935.3,9.27660,9.15244,,
935.4,9.26770,9.14538,,
935.5,9.26533,9.14118,,
935.6,9.26860,9.14590,,
935.7,9.27793,9.15345,,
935.8,9.29050,9.16429,,
935.9,9.30388,9.17699,,
936.0,9.31804,9.19019,,
936.1,9.33160,9.20313,,
936.2,9.34318,9.21543,,
936.3,9.35484,9.22738,,
936.4,9.36634,9.23913,,
936.5,9.37825,9.25113,,
936.6,9.39082,9.26337,,
936.7,9.40349,9.27584,,
936.8,9.41595,9.28873,,
936.9,9.42871,9.30222,,
937.0,9.44334,9.31670,,
937.1,9.45922,9.33219,,
937.2,9.47595,9.34842,,
937.3,9.49324,9.36441,,
937.4,9.50956,9.37900,,
937.5,9.52221,9.39100,,
937.6,9.53065,9.39997,,
937.7,9.53555,9.40621,,
937.8,9.53884,9.41086,,
937.9,9.54235,9.41539,,
938.0,9.54701,9.42118,,
938.1,9.55460,9.42918,,
938.2,9.56582,9.43965,,
938.3,9.57950,9.45178,,
938.4,9.59416,9.46390,,
938.5,9.60629,9.47371,,
938.6,9.61290,9.47935,,
938.7,9.61274,9.48102,,
938.8,9.60699,9.47683,,
938.9,9.59928,9.47131,,
939.0,9.59239,9.46587,,
939.1,9.58773,9.46239,,
939.2,9.58722,9.46131,,
939.3,9.59095,9.46544,,
939.4,9.59863,9.47188,,
939.5,9.60854,9.48042,,
939.6,9.61892,9.48957,,
939.7,9.62878,9.49782,,
939.8,9.63567,9.50387,,
939.9,9.63848,9.50762,,
940.0,9.63822,9.50778,,
940.1,9.63566,9.50692,,
940.2,9.63335,9.50594,,
940.3,9.63331,9.50557,,
940.4,9.63514,9.50733,,
940.5,9.63847,9.50967,,
940.6,9.64237,9.51234,,
940.7,9.64428,9.51409,,
940.8,9.64565,9.51484,,
940.9,9.64397,9.51181,,
941.0,9.63812,9.50665,,
941.1,9.62978,9.49904,,
941.2,9.61937,9.48945,,
941.3,9.60858,9.47868,,
941.4,9.59702,9.46705,,
941.5,9.58455,9.45479,,
941.6,9.57180,9.44206,,
941.7,9.55849,9.42909,,
941.8,9.54515,9.41647,,
941.9,9.53274,9.40503,,
942.0,9.52236,9.39514,,
942.1,9.51578,9.38698,,
942.2,9.50972,9.37945,,
942.3,9.50303,9.37123,,
942.4,9.49383,9.36091,,
942.5,9.47997,9.34776,,
942.6,9.46327,9.33226,,
942.7,9.44491,9.31560,,
942.8,9.42696,9.29983,,
942.9,9.41248,9.28697,,
943.0,9.40352,9.27844,,
943.1,9.40079,9.27352,,
943.2,9.40291,9.27553,,
943.3,9.40876,9.27872,,
943.4,9.41422,9.28230,,
943.5,9.41707,9.28480,,
943.6,9.41699,9.28600,,
943.7,9.41532,9.28545,,
943.8,9.41423,9.28482,,
943.9,9.41483,9.28595,,
944.0,9.41694,9.28801,,
944.1,9.42102,9.29140,,
944.2,9.42583,9.29567,,
944.3,9.43069,9.30064,,
944.4,9.43586,9.30583,,
944.5,9.44214,9.31087,,
944.6,9.44722,9.31477,,
944.7,9.44997,9.31748,,
944.8,9.44927,9.31544,,
944.9,9.44412,9.31093,,
945.0,9.43628,9.30349,,
945.1,9.42556,9.29390,,
945.2,9.41339,9.28337,,
945.3,9.40262,9.27320,,
945.4,9.39336,9.26403,,
945.5,9.38622,9.25638,,
945.6,9.38004,9.24984,,
945.7,9.37482,9.24425,,
945.8,9.36981,9.23911,,
945.9,9.36525,9.23422,,
946.0,9.36058,9.22915,,
946.1,9.35553,9.22389,,
946.2,9.34928,9.21844,,
946.3,9.34350,9.21349,,
946.4,9.33902,9.20957,,
946.5,9.33686,9.20709,,
946.6,9.33675,9.20735,,
946.7,9.33905,9.20939,,
946.8,9.34312,9.21308,,
946.9,9.34915,9.21770,,
947.0,9.35513,9.22225,,
947.1,9.35866,9.22554,,
947.2,9.36060,9.22766,,
947.3,9.35956,9.22544,,
947.4,9.35500,9.22165,,
947.5,9.34821,9.21615,,
947.6,9.34069,9.21055,,
947.7,9.33462,9.20682,,
947.8,9.33372,9.20575,,
947.9,9.33892,9.21180,,
948.0,9.34966,9.22159,,
948.1,9.36521,9.23504,,
948.2,9.38288,9.25035,,
948.3,9.39908,9.26543,,
948.4,9.41332,9.27885,,
948.5,9.42415,9.28974,,
948.6,9.43170,9.29847,,
948.7,9.43760,9.30584,,
948.8,9.44415,9.31348,,
948.9,9.45189,9.32268,,
949.0,9.46365,9.33488,,
949.1,9.47935,9.35057,,
949.2,9.49932,9.36972,,
949.3,9.52277,9.39121,,
949.4,9.54706,9.41339,,
949.5,9.56937,9.43422,,
949.6,9.58835,9.45215,,
949.7,9.60220,9.46635,,
949.8,9.61162,9.47719,,
949.9,9.61863,9.48586,,
950.0,9.62516,9.49383,,
950.1,9.63358,9.50260,,
950.2,9.64372,9.51280,,
950.3,9.65602,9.52510,,
950.4,9.66990,9.53929,,
950.5,9.68692,9.55542,,
950.6,9.70504,9.57264,,
950.7,9.72376,9.59018,,
950.8,9.74144,9.60672,,
950.9,9.75663,9.62153,,
951.0,9.76871,9.63411,,
951.1,9.77891,9.64457,,
951.2,9.78735,9.65324,,
951.3,9.79423,9.66075,,
951.4,9.80042,9.66763,,
951.5,9.80711,9.67454,,
951.6,9.81422,9.68151,,
951.7,9.82236,9.68854,,
951.8,9.82913,9.69508,,
951.9,9.83467,9.70065,,
952.0,9.83979,9.70473,,
952.1,9.84233,9.70730,,
952.2,9.84197,9.70605,,
952.3,9.83808,9.70289,,
952.4,9.83191,9.69788,,
952.5,9.82494,9.69234,,
952.6,9.81868,9.68765,,
952.7,9.81588,9.68447,,
952.8,9.81644,9.68596,,
952.9,9.82073,9.68975,,
953.0,9.82867,9.69590,,
953.1,9.83732,9.70297,,
953.2,9.84506,9.70957,,
953.3,9.85043,9.71454,,
953.4,9.85280,9.71739,,
953.5,9.85338,9.71884,,
953.6,9.85228,9.71855,,
953.7,9.85101,9.71842,,
953.8,9.85236,9.72047,,
953.9,9.85566,9.72456,,
954.0,9.86239,9.73172,,
954.1,9.87377,9.74154,,
954.2,9.88747,9.75305,,
954.3,9.90009,9.76462,,
954.4,9.91122,9.77483,,
954.5,9.91942,9.78257,,
954.6,9.92412,9.78764,,
954.7,9.92593,9.79035,,
954.8,9.92605,9.79147,,
954.9,9.92590,9.79187,,
955.0,9.92626,9.79215,,
955.1,9.92685,9.79300,,
955.2,9.92751,9.79463,,
955.3,9.93078,9.79752,,
955.4,9.93520,9.80175,,
955.5,9.94057,9.80715,,
955.6,9.94802,9.81331,,
955.7,9.95473,9.81943,,
955.8,9.96053,9.82507,,
955.9,9.96543,9.82980,,
956.0,9.96880,9.83403,,
956.1,9.97177,9.83843,,
956.2,9.97693,9.84369,,
956.3,9.98420,9.85023,,
956.4,9.99207,9.85818,,
956.5,10.00099,9.86761,,
956.6,10.01181,9.87847,,
956.7,10.02483,9.89050,,
956.8,10.03874,9.90262,,
956.9,10.05146,9.91334,,
957.0,10.05998,9.92099,,
957.1,10.06363,9.92571,,
957.2,10.06242,9.92477,,
957.3,10.05802,9.92239,,
957.4,10.05286,9.91943,,
957.5,10.05030,9.91700,,
957.6,10.05127,9.91887,,
957.7,10.05603,9.92254,,
957.8,10.06313,9.92802,,
957.9,10.07029,9.93373,,
958.0,10.07631,9.93805,,
958.1,10.07862,9.94063,,
958.2,10.07613,9.93624,,
958.3,10.06792,9.92874,,
958.4,10.05525,9.91768,,
958.5,10.03975,9.90450,,
958.6,10.02516,9.89110,,
958.7,10.01274,9.87897,,
958.8,10.00236,9.86882,,
958.9,9.99512,9.86076,,
959.0,9.98941,9.85460,,
959.1,9.98426,9.85033,,
959.2,9.98174,9.84791,,
959.3,9.98211,9.84671,,
959.4,9.98334,9.84688,,
959.5,9.98359,9.84567,,
959.6,9.98132,9.84319,,
959.7,9.97586,9.83875,,
959.8,9.96973,9.83322,,
959.9,9.96234,9.82726,,
960.0,9.95677,9.82248,,
960.1,9.95322,9.81932,,
960.2,9.95297,9.81782,,
960.3,9.95449,9.81948,,
960.4,9.95750,9.82202,,
960.5,9.96174,9.82505,,
960.6,9.96565,9.82722,,
960.7,9.96712,9.82796,,
960.8,9.96386,9.82332,,
960.9,9.95498,9.81580,,
961.0,9.94305,9.80522,,
961.1,9.92966,9.79296,,
961.2,9.91578,9.78067,,
961.3,9.90393,9.76944,,
961.4,9.89533,9.75979,,
961.5,9.88775,9.75122,,
961.6,9.88058,9.74273,,
961.7,9.87216,9.73333,,
961.8,9.86035,9.72211,,
961.9,9.84756,9.70918,,
962.0,9.83251,9.69458,,
962.1,9.81598,9.67957,,
962.2,9.79984,9.66517,,
962.3,9.78702,9.65311,,
962.4,9.77755,9.64413,,
962.5,9.77317,9.63909,,
962.6,9.77183,9.63661,,
962.7,9.77417,9.63904,,
962.8,9.77897,9.64281,,
962.9,9.78473,9.64793,,
963.0,9.79122,9.65349,,
963.1,9.79698,9.65843,,
963.2,9.80125,9.66234,,
963.3,9.80309,9.66507,,
963.4,9.80413,9.66717,,
963.5,9.80598,9.66931,,
963.6,9.80877,9.67208,,
963.7,9.81251,9.67574,,
963.8,9.81713,9.68036,,
963.9,9.82255,9.68581,,
964.0,9.82930,9.69185,,
964.1,9.83627,9.69786,,
964.2,9.84219,9.70318,,
964.3,9.84644,9.70709,,
964.4,9.84882,9.70950,,
964.5,9.84868,9.70893,,
964.6,9.84588,9.70692,,
964.7,9.84183,9.70402,,
964.8,9.83739,9.70116,,
964.9,9.83568,9.69911,,
965.0,9.83620,9.69985,,
965.1,9.83852,9.70178,,
965.2,9.84296,9.70490,,
965.3,9.84686,9.70820,,
965.4,9.85019,9.71123,,
965.5,9.85230,9.71322,,
965.6,9.85359,9.71446,,
965.7,9.85301,9.71380,,
965.8,9.85145,9.71241,,
965.9,9.84881,9.71056,,
966.0,9.84576,9.70923,,
966.1,9.84534,9.70903,,
966.2,9.84831,9.71244,,
966.3,9.85420,9.71807,,
966.4,9.86320,9.72619,,
966.5,9.87386,9.73615,,
966.6,9.88529,9.74735,,
966.7,9.89763,9.75917,,
966.8,9.91020,9.77122,,
966.9,9.92199,9.78296,,
967.0,9.93382,9.79444,,
967.1,9.94415,9.80549,,
967.2,9.95489,9.81671,,
967.3,9.96639,9.82851,,
967.4,9.97878,9.84142,,
967.5,9.99338,9.85562,,
967.6,10.00943,9.87059,,
967.7,10.02574,9.88564,,
967.8,10.04035,9.89975,,
967.9,10.05299,9.91222,,
968.0,10.06365,9.92289,,
968.1,10.07181,9.93182,,
968.2,10.07935,9.93960,,
968.3,10.08600,9.94662,,
968.4,10.09234,9.95382,,
968.5,10.09936,9.96168,,
968.6,10.10887,9.97096,,
968.7,10.11968,9.98185,,
968.8,10.13238,9.99414,,
968.9,10.14714,10.00715,,
969.0,10.16061,10.01961,,
969.1,10.17241,10.03063,,
969.2,10.18114,10.03908,,
969.3,10.18692,10.04488,,
969.4,10.18936,10.04794,,
969.5,10.18983,10.04922,,
969.6,10.18854,10.04760,,
969.7,10.18571,10.04515,,
969.8,10.18159,10.04205,,
969.9,10.17771,10.03902,,
970.0,10.17556,10.03667,,
970.1,10.17446,10.03527,,
970.2,10.17399,10.03456,,
970.3,10.17454,10.03440,,
970.4,10.17491,10.03311,,
970.5,10.17252,10.03002,,
970.6,10.16748,10.02422,,
970.7,10.15807,10.01516,,
970.8,10.14499,10.00323,,
970.9,10.13020,9.98905,,
971.0,10.11423,9.97368,,
971.1,10.09744,9.95799,,
971.2,10.08205,9.94290,,
971.3,10.06784,9.92875,,
971.4,10.05527,9.91567,,
971.5,10.04380,9.90299,,
971.6,10.03175,9.89008,,
971.7,10.01760,9.87620,,
971.8,10.00266,9.86113,,
971.9,9.98638,9.84539,,
972.0,9.96855,9.82973,,
972.1,9.95379,9.81545,,
972.2,9.94172,9.80313,,
972.3,9.93194,9.79305,,
972.4,9.92473,9.78477,,
972.5,9.91809,9.77760,,
972.6,9.91155,9.77140,,
972.7,9.90553,9.76593,,
972.8,9.90151,9.76156,,
972.9,9.89818,9.75818,,
973.0,9.89610,9.75545,,
973.1,9.89483,9.75269,,
973.2,9.89143,9.74900,,
973.3,9.88646,9.74385,,
973.4,9.87966,9.73683,,
973.5,9.87038,9.72810,,
973.6,9.85976,9.71805,,
973.7,9.84850,9.70724,,
973.8,9.83704,9.69612,,
973.9,9.82627,9.68495,,
974.0,9.81531,9.67332,,
974.1,9.80371,9.66084,,
974.2,9.78993,9.64701,,
974.3,9.77398,9.63191,,
974.4,9.75733,9.61596,,
974.5,9.74083,9.59971,,
974.6,9.72491,9.58355,,
974.7,9.70912,9.56750,,
974.8,9.69319,9.55152,,
974.9,9.67699,9.53540,,
975.0,9.66113,9.51913,,
975.1,9.64460,9.50238,,
975.2,9.62756,9.48525,,
975.3,9.60948,9.46769,,
975.4,9.59145,9.45026,,
975.5,9.57407,9.43369,,
975.6,9.55827,9.41909,,
975.7,9.54576,9.40734,,
975.8,9.53786,9.39903,,
975.9,9.53366,9.39404,,
976.0,9.53238,9.39149,,
976.1,9.53274,9.39167,,
976.2,9.53395,9.39329,,
976.3,9.53682,9.39648,,
976.4,9.54235,9.40116,,
976.5,9.54889,9.40693,,
976.6,9.55548,9.41330,,
976.7,9.56228,9.41985,,
976.8,9.56869,9.42656,,
976.9,9.57507,9.43329,,
977.0,9.58294,9.43987,,
977.1,9.58972,9.44544,,
977.2,9.59409,9.44916,,
977.3,9.59551,9.45127,,
977.4,9.59327,9.44911,,
977.5,9.58920,9.44598,,
977.6,9.58443,9.44175,,
977.7,9.57961,9.43698,,
977.8,9.57509,9.43182,,
977.9,9.56973,9.42592,,
978.0,9.56296,9.41903,,
978.1,9.55459,9.41089,,
978.2,9.54528,9.40153,,
978.3,9.53481,9.39108,,
978.4,9.52312,9.37946,,
978.5,9.51095,9.36670,,
978.6,9.49674,9.35247,,
978.7,9.48111,9.33702,,
978.8,9.46386,9.32058,,
978.9,9.44629,9.30389,,
979.0,9.42980,9.28748,,
979.1,9.41439,9.27149,,
979.2,9.39934,9.25587,,
979.3,9.38355,9.24045,,
979.4,9.36784,9.22501,,
979.5,9.35327,9.20945,,
979.6,9.33771,9.19337,,
979.7,9.32073,9.17684,,
979.8,9.30288,9.16023,,
979.9,9.28583,9.14488,,
980.0,9.27172,9.13237,,
980.1,9.26284,9.12425,,
980.2,9.26002,9.11946,,
980.3,9.26327,9.12376,,
980.4,9.27151,9.13069,,
980.5,9.28313,9.14096,,
980.6,9.29639,9.15303,,
980.7,9.31022,9.16530,,
980.8,9.32268,9.17645,,
980.9,9.33152,9.18574,,
981.0,9.33778,9.19346,,
981.1,9.34350,9.20076,,
981.2,9.35050,9.20904,,
981.3,9.36095,9.21967,,
981.4,9.37448,9.23275,,
981.5,9.39130,9.24806,,
981.6,9.40868,9.26422,,
981.7,9.42575,9.28032,,
981.8,9.44076,9.29533,,
981.9,9.45423,9.30888,,
982.0,9.46655,9.32076,,
982.1,9.47671,9.33099,,
982.2,9.48495,9.33970,,
982.3,9.49223,9.34728,,
982.4,9.49845,9.35413,,
982.5,9.50496,9.36118,,
982.6,9.51180,9.36891,,
982.7,9.52096,9.37798,,
982.8,9.53201,9.38842,,
982.9,9.54392,9.40003,,
983.0,9.55675,9.41230,,
983.1,9.56979,9.42470,,
983.2,9.58200,9.43679,,
983.3,9.59353,9.44850,,
983.4,9.60451,9.45960,,
983.5,9.61572,9.47042,,
983.6,9.62557,9.48108,,
983.7,9.63596,9.49218,,
983.8,9.64784,9.50415,,
983.9,9.66099,9.51734,,
984.0,9.67583,9.53188,,
984.1,9.69182,9.54741,,
984.2,9.70859,9.56354,,
984.3,9.72521,9.57981,,
984.4,9.74122,9.59574,,
984.5,9.75704,9.61110,,
984.6,9.77162,9.62547,,
984.7,9.78514,9.63871,,
984.8,9.79710,9.65070,,
984.9,9.80735,9.66170,,
985.0,9.81725,9.67256,,
985.1,9.82757,9.68388,,
985.2,9.84064,9.69659,,
985.3,9.85491,9.71110,,
985.4,9.87076,9.72771,,
985.5,9.89026,9.74623,,
985.6,9.91163,9.76551,,
985.7,9.93245,9.78426,,
985.8,9.94949,9.80035,,
985.9,9.96261,9.81277,,
986.0,9.97003,9.82097,,
986.1,9.97318,9.82599,,
986.2,9.97448,9.82913,,
986.3,9.97664,9.83213,,
986.4,9.98041,9.83614,,
986.5,9.98609,9.84182,,
986.6,9.99369,9.84895,,
986.7,10.00307,9.85711,,
986.8,10.01206,9.86532,,
986.9,10.02019,9.87296,,
987.0,10.02659,9.87928,,
987.1,10.03159,9.88398,,
987.2,10.03482,9.88670,,
987.3,10.03552,9.88786,,
987.4,10.03348,9.88549,,
987.5,10.02944,9.88161,,
987.6,10.02329,9.87597,,
987.7,10.01578,9.86912,,
987.8,10.00805,9.86164,,
987.9,10.00009,9.85381,,
988.0,9.99255,9.84588,,
988.1,9.98446,9.83746,,
988.2,9.97597,9.82838,,
988.3,9.96588,9.81793,,
988.4,9.95432,9.80582,,
988.5,9.94014,9.79170,,
988.6,9.92359,9.77573,,
988.7,9.90562,9.75836,,
988.8,9.88683,9.74036,,
988.9,9.86828,9.72275,,
989.0,9.85117,9.70660,,
989.1,9.83671,9.69269,,
989.2,9.82601,9.68152,,
989.3,9.81807,9.67260,,
989.4,9.81217,9.66495,,
989.5,9.80580,9.65698,,
989.6,9.79697,9.64753,,
989.7,9.78480,9.63551,,
989.8,9.77038,9.62088,,
989.9,9.75247,9.60412,,
990.0,9.73264,9.58673,,
990.1,9.71451,9.57047,,
990.2,9.70055,9.55705,,
990.3,9.69113,9.54720,,
990.4,9.68613,9.54061,,
990.5,9.68318,9.53568,,
990.6,9.68021,9.53076,,
990.7,9.67412,9.52420,,
990.8,9.66481,9.51557,,
990.9,9.65309,9.50533,,
991.0,9.64092,9.49483,,
991.1,9.63068,9.48569,,
991.2,9.62351,9.47925,,
991.3,9.62046,9.47531,,
991.4,9.62182,9.47792,,
991.5,9.62805,9.48311,,
991.6,9.63776,9.49128,,
991.7,9.64862,9.50143,,
991.8,9.65997,9.51267,,
991.9,9.67207,9.52433,,
992.0,9.68435,9.53591,,
992.1,9.69583,9.54704,,
992.2,9.70604,9.55722,,
992.3,9.71549,9.56636,,
992.4,9.72317,9.57472,,
992.5,9.73001,9.58281,,
992.6,9.73852,9.59148,,
992.7,9.74796,9.60135,,
992.8,9.75919,9.61269,,
992.9,9.77320,9.62541,,
993.0,9.78702,9.63904,,
993.1,9.80106,9.65338,,
993.2,9.81616,9.66815,,
993.3,9.83140,9.68329,,
993.4,9.84693,9.69828,,
993.5,9.86280,9.71233,,
993.6,9.87572,9.72441,,
993.7,9.88481,9.73421,,
993.8,9.89116,9.74219,,
993.9,9.89691,9.74981,,
994.0,9.90453,9.75843,,
994.1,9.91591,9.76882,,
994.2,9.92912,9.78050,,
994.3,9.94236,9.79245,,
994.4,9.95398,9.80324,,
994.5,9.96324,9.81162,,
994.6,9.96922,9.81677,,
994.7,9.97037,9.81937,,
994.8,9.96750,9.81668,,
994.9,9.96202,9.81289,,
995.0,9.95683,9.80849,,
995.1,9.95215,9.80462,,
995.2,9.94939,9.80238,,
995.3,9.94916,9.80134,,
995.4,9.95161,9.80166,,
995.5,9.95266,9.80144,,
995.6,9.95023,9.79776,,
995.7,9.94346,9.79154,,
995.8,9.93351,9.78217,,
995.9,9.92124,9.77022,,
996.0,9.90660,9.75631,,
996.1,9.89107,9.74122,,
996.2,9.87484,9.72536,,
996.3,9.85873,9.70953,,
996.4,9.84249,9.69452,,
996.5,9.82800,9.68188,,
996.6,9.81745,9.67283,,
996.7,9.81371,9.66729,,
996.8,9.81520,9.66732,,
996.9,9.81804,9.66935,,
997.0,9.82206,9.67285,,
997.1,9.82706,9.67686,,
997.2,9.83089,9.68062,,
997.3,9.83447,9.68396,,
997.4,9.83699,9.68638,,
997.5,9.83873,9.68811,,
997.6,9.83926,9.68900,,
997.7,9.83975,9.68969,,
997.8,9.83951,9.69020,,
997.9,9.84085,9.69112,,
998.0,9.84228,9.69205,,
998.1,9.84363,9.69289,,
998.2,9.84417,9.69213,,
998.3,9.84224,9.68973,,
998.4,9.83713,9.68517,,
998.5,9.83001,9.67835,,
998.6,9.82164,9.66979,,
998.7,9.81056,9.65979,,
998.8,9.79945,9.64950,,
998.9,9.78845,9.63945,,
999.0,9.77961,9.63044,,
999.1,9.77254,9.62218,,
999.2,9.76559,9.61402,,
999.3,9.75721,9.60517,,
999.4,9.74667,9.59490,,
999.5,9.73505,9.58305,,
999.6,9.72169,9.56977,,
999.7,9.70636,9.55510,,
999.8,9.69106,9.53963,,
999.9,9.67422,9.52361,,
1000.0,9.65774,9.50744,,
1000.1,9.64263,9.49122,,
1000.2,9.62601,9.47481,,
1000.3,9.60911,9.45824,,
1000.4,9.59258,9.44122,,
1000.5,9.57546,9.42384,,
1000.6,9.55724,9.40573,,
1000.7,9.53907,9.38654,,
1000.8,9.51891,9.36581,,
1000.9,9.49581,9.34309,,
1001.0,9.47147,9.31860,,
1001.1,9.44422,9.29237,,
1001.2,9.41670,9.26531,,
1001.3,9.38900,9.23786,,
1001.4,9.36121,9.21072,,
1001.5,9.33468,9.18403,,
1001.6,9.30940,9.15782,,
1001.7,9.28328,9.13186,,
1001.8,9.25725,9.10579,,
1001.9,9.23180,9.07920,,
1002.0,9.20451,9.05180,,
1002.1,9.17554,9.02350,,
1002.2,9.14640,8.99430,,
1002.3,9.11662,8.96450,,
1002.4,9.08596,8.93396,,
1002.5,9.05571,8.90290,,
1002.6,9.02320,8.87123,,
1002.7,8.99048,8.83961,,
1002.8,8.95931,8.80830,,
1002.9,8.92922,8.77783,,
1003.0,8.89921,8.74768,,
1003.1,8.87072,8.71786,,
1003.2,8.83979,8.68781,,
1003.3,8.80910,8.65845,,
1003.4,8.78006,8.63056,,
1003.5,8.75397,8.60566,,
1003.6,8.73263,8.58489,,
1003.7,8.71669,8.56914,,
1003.8,8.70607,8.55862,,
1003.9,8.70171,8.55306,,
1004.0,8.70165,8.55076,,
1004.1,8.70388,8.55244,,
1004.2,8.70718,8.55445,,
1004.3,8.71013,8.55617,,
1004.4,8.71069,8.55718,,
1004.5,8.70925,8.55565,,
1004.6,8.70617,8.55366,,
1004.7,8.70308,8.55180,,
1004.8,8.70150,8.55028,,
1004.9,8.70282,8.55163,,
1005.0,8.70557,8.55385,,
1005.1,8.70955,8.55691,,
1005.2,8.71388,8.55996,,
1005.3,8.71609,8.56233,,
1005.4,8.71700,8.56403,,
1005.5,8.71778,8.56524,,
1005.6,8.71909,8.56641,,
1005.7,8.72057,8.56735,,
1005.8,8.72202,8.56807,,
1005.9,8.72136,8.56617,,
1006.0,8.71761,8.56296,,
1006.1,8.71181,8.55810,,
1006.2,8.70531,8.55246,,
1006.3,8.69888,8.54701,,
1006.4,8.69425,8.54270,,
1006.5,8.69157,8.53983,,
1006.6,8.69077,8.53837,,
1006.7,8.69102,8.53753,,
1006.8,8.69114,8.53663,,
1006.9,8.68918,8.53474,,
1007.0,8.68624,8.53168,,
1007.1,8.68165,8.52710,,
1007.2,8.67583,8.52123,,
1007.3,8.66842,8.51420,,
1007.4,8.66003,8.50638,,
1007.5,8.65169,8.49790,,
1007.6,8.64331,8.48878,,
1007.7,8.63351,8.47907,,
1007.8,8.62231,8.46918,,
1007.9,8.61181,8.45966,,
1008.0,8.60375,8.45122,,
1008.1,8.59689,8.44395,,
1008.2,8.59116,8.43781,,
1008.3,8.58577,8.43270,,
1008.4,8.58093,8.42871,,
1008.5,8.57870,8.42603,,
1008.6,8.57801,8.42444,,
1008.7,8.57752,8.42376,,
1008.8,8.57716,8.42347,,
1008.9,8.57754,8.42391,,
1009.0,8.57827,8.42424,,
1009.1,8.57979,8.42472,,
1009.2,8.57896,8.42354,,
1009.3,8.57758,8.42083,,
1009.4,8.57269,8.41517,,
1009.5,8.56361,8.40667,,
1009.6,8.55094,8.39537,,
1009.7,8.53725,8.38236,,
1009.8,8.52264,8.36859,,
1009.9,8.50859,8.35494,,
1010.0,8.49581,8.34165,,
1010.1,8.48331,8.32862,,
1010.2,8.47052,8.31564,,
1010.3,8.45715,8.30262,,
1010.4,8.44375,8.28984,,
1010.5,8.43129,8.27763,,
1010.6,8.42020,8.26594,,
1010.7,8.40997,8.25435,,
1010.8,8.39829,8.24165,,
1010.9,8.38466,8.22683,,
1011.0,8.36699,8.20938,,
1011.1,8.34512,8.18967,,
1011.2,8.32319,8.16883,,
1011.3,8.30214,8.14786,,
1011.4,8.28173,8.12744,,
1011.5,8.26246,8.10753,,
1011.6,8.24318,8.08767,,
1011.7,8.22328,8.06737,,
1011.8,8.20248,8.04607,,
1011.9,8.18004,8.02344,,
1012.0,8.15567,7.99938,,
1012.1,8.13002,7.97407,,
1012.2,8.10353,7.94823,,
1012.3,8.07649,7.92252,,
1012.4,8.05174,7.89760,,
