Scan Parameters 
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 4200.0 um Width: 0.0 um
Title,Etch process DOE
 
Analytical Results 
Function,R.Cur Pos,R.Cur Width,M.Cur Pos,M.Cur Width,Result
981.5,11.07969,9.78848,,
981.6,11.08554,9.79362,,
981.7,11.08879,9.79689,,
981.8,11.08906,9.79867,,
981.9,11.08833,9.79924,,
982.0,11.08838,9.80122,,
982.1,11.09211,9.80494,,
982.2,11.09883,9.81073,,
982.3,11.10728,9.81795,,
982.4,11.11601,9.82538,,
982.5,11.12290,9.83192,,
982.6,11.12762,9.83713,,
982.7,11.13078,9.84134,,
982.8,11.13350,9.84522,,
982.9,11.13773,9.84959,,
983.0,11.14308,9.85465,,
983.1,11.14927,9.86077,,
983.2,11.15541,9.86776,,
983.3,11.16370,9.87577,,
983.4,11.17315,9.88471,,
983.5,11.18250,9.89434,,
983.6,11.19308,9.90439,,
983.7,11.20350,9.91479,,
983.8,11.21306,9.92546,,
983.9,11.22472,9.93658,,
984.0,11.23663,9.94799,,
984.1,11.24778,9.95957,,
984.2,11.25966,9.97092,,
984.3,11.27104,9.98175,,
984.4,11.28063,9.99180,,
984.5,11.28985,10.00157,,
984.6,11.29817,10.01143,,
984.7,11.30866,10.02257,,
984.8,11.32151,10.03489,,
984.9,11.33664,10.04856,,
985.0,11.35053,10.06260,,
985.1,11.36472,10.07646,,
985.2,11.37865,10.08907,,
985.3,11.39010,10.09975,,
985.4,11.39802,10.10781,,
985.5,11.40278,10.11297,,
985.6,11.40481,10.11585,,
985.7,11.40453,10.11725,,
985.8,11.40496,10.11883,,
985.9,11.40636,10.12155,,
986.0,11.41143,10.12576,,
986.1,11.41939,10.13042,,
986.2,11.42433,10.13363,,
986.3,11.42461,10.13467,,
986.4,11.42035,10.13058,,
986.5,11.41194,10.12460,,
986.6,11.40384,10.11775,,
986.7,11.39645,10.11144,,
986.8,11.39125,10.10682,,
986.9,11.38952,10.10407,,
987.0,11.38909,10.10276,,
987.1,11.38868,10.10298,,
987.2,11.38958,10.10389,,
987.3,11.39174,10.10548,,
987.4,11.39372,10.10782,,
987.5,11.39608,10.11070,,
987.6,11.40040,10.11383,,
987.7,11.40412,10.11630,,
987.8,11.40587,10.11791,,
987.9,11.40443,10.11414,,
988.0,11.39737,10.10750,,
988.1,11.38513,10.09710,,
988.2,11.37094,10.08452,,
988.3,11.35537,10.07163,,
988.4,11.34276,10.06045,,
988.5,11.33525,10.05183,,
988.6,11.33030,10.04549,,
988.7,11.32639,10.04014,,
988.8,11.32194,10.03433,,
988.9,11.31418,10.02713,,
989.0,11.30451,10.01844,,
989.1,11.29446,10.00910,,
989.2,11.28356,10.00048,,
989.3,11.27559,9.99404,,
989.4,11.27302,9.98997,,
989.5,11.27348,9.99040,,
989.6,11.27681,9.99220,,
989.7,11.28074,9.99442,,
989.8,11.28269,9.99631,,
989.9,11.28207,9.99586,,
990.0,11.28008,9.99441,,
990.1,11.27680,9.99172,,
990.2,11.27367,9.98765,,
990.3,11.26949,9.98132,,
990.4,11.26038,9.97179,,
990.5,11.24595,9.95853,,
990.6,11.22832,9.94233,,
990.7,11.20824,9.92457,,
990.8,11.18954,9.90732,,
990.9,11.17355,9.89209,,
991.0,11.16078,9.87988,,
991.1,11.15258,9.87078,,
991.2,11.14738,9.86353,,
991.3,11.14280,9.85643,,
991.4,11.13488,9.84713,,
991.5,11.12239,9.83431,,
991.6,11.10435,9.81763,,
991.7,11.08260,9.79817,,
991.8,11.06038,9.77812,,
991.9,11.03946,9.75939,,
992.0,11.02399,9.74344,,
992.1,11.01251,9.73040,,
992.2,11.00197,9.71984,,
992.3,10.99331,9.71120,,
992.4,10.98623,9.70396,,
992.5,10.98047,9.69806,,
992.6,10.97579,9.69315,,
992.7,10.97197,9.68887,,
992.8,10.96819,9.68486,,
992.9,10.96400,9.68081,,
993.0,10.95985,9.67677,,
993.1,10.95531,9.67298,,
993.2,10.95151,9.66990,,
993.3,10.94966,9.66803,,
993.4,10.94893,9.66724,,
993.5,10.95015,9.66902,,
993.6,10.95359,9.67178,,
993.7,10.95794,9.67540,,
993.8,10.96242,9.67863,,
993.9,10.96594,9.68112,,
994.0,10.96470,9.67722,,
994.1,10.95700,9.66927,,
994.2,10.94304,9.65592,,
994.3,10.92206,9.63828,,
994.4,10.89944,9.61935,,
994.5,10.87950,9.60182,,
994.6,10.86569,9.58845,,
994.7,10.85742,9.58000,,
994.8,10.85532,9.57552,,
994.9,10.85663,9.57480,,
995.0,10.85765,9.57444,,
995.1,10.85643,9.57107,,
995.2,10.85075,9.56470,,
995.3,10.83909,9.55388,,
995.4,10.82369,9.53933,,
995.5,10.80405,9.52246,,
995.6,10.78416,9.50596,,
995.7,10.76882,9.49256,,
995.8,10.75961,9.48427,,
995.9,10.75827,9.48028,,
996.0,10.76318,9.48416,,
996.1,10.77039,9.48942,,
996.2,10.77761,9.49528,,
996.3,10.78362,9.49980,,
996.4,10.78587,9.50279,,
996.5,10.78391,9.50020,,
996.6,10.77849,9.49607,,
996.7,10.77088,9.49084,,
996.8,10.76393,9.48657,,
996.9,10.76175,9.48395,,
997.0,10.76487,9.48904,,
997.1,10.77388,9.49773,,
997.2,10.78864,9.51106,,
997.3,10.80672,9.52763,,
997.4,10.82655,9.54570,,
997.5,10.84586,9.56336,,
997.6,10.86214,9.57895,,
997.7,10.87494,9.59138,,
997.8,10.88357,9.60021,,
997.9,10.88801,9.60610,,
998.0,10.88982,9.61018,,
998.1,10.89270,9.61416,,
998.2,10.89722,9.61975,,
998.3,10.90424,9.62829,,
998.4,10.91666,9.64073,,
998.5,10.93369,9.65719,,
998.6,10.95457,9.67646,,
998.7,10.97860,9.69659,,
998.8,10.99861,9.71470,,
998.9,11.01301,9.72886,,
999.0,11.02200,9.73809,,
999.1,11.02476,9.74287,,
999.2,11.02461,9.74500,,
999.3,11.02418,9.74639,,
999.4,11.02557,9.74945,,
999.5,11.03043,9.75568,,
999.6,11.04138,9.76609,,
999.7,11.05675,9.78015,,
999.8,11.07532,9.79645,,
999.9,11.09424,9.81241,,
1000.0,11.10930,9.82569,,
1000.1,11.11787,9.83445,,
1000.2,11.12100,9.83951,,
1000.3,11.11895,9.83706,,
1000.4,11.11291,9.83235,,
1000.5,11.10446,9.82533,,
1000.6,11.09529,9.81755,,
1000.7,11.08700,9.81031,,
1000.8,11.08106,9.80451,,
1000.9,11.07742,9.80073,,
1001.0,11.07523,9.79850,,
1001.1,11.07591,9.79710,,
1001.2,11.07540,9.79478,,
1001.3,11.07161,9.78967,,
1001.4,11.06365,9.77989,,
1001.5,11.04804,9.76441,,
1001.6,11.02480,9.74353,,
1001.7,10.99775,9.71870,,
1001.8,10.96925,9.69227,,
1001.9,10.94131,9.66651,,
1002.0,10.91761,9.64315,,
1002.1,10.89784,9.62303,,
1002.2,10.88089,9.60616,,
1002.3,10.86795,9.59167,,
1002.4,10.85672,9.57801,,
1002.5,10.84321,9.56310,,
1002.6,10.82677,9.54515,,
1002.7,10.80461,9.52285,,
1002.8,10.77631,9.49627,,
1002.9,10.74474,9.46640,,
1003.0,10.71164,9.43554,,
1003.1,10.67873,9.40633,,
1003.2,10.65221,9.38182,,
1003.3,10.63361,9.36408,,
1003.4,10.62384,9.35417,,
1003.5,10.62342,9.34972,,
1003.6,10.62867,9.35256,,
1003.7,10.63390,9.35519,,
1003.8,10.63672,9.35741,,
1003.9,10.63405,9.35328,,
1004.0,10.62528,9.34678,,
1004.1,10.61448,9.33783,,
1004.2,10.60334,9.32849,,
1004.3,10.59342,9.32089,,
1004.4,10.58878,9.31588,,
1004.5,10.58925,9.31797,,
1004.6,10.59568,9.32422,,
1004.7,10.60810,9.33492,,
1004.8,10.62411,9.34820,,
1004.9,10.64021,9.36120,,
1005.0,10.65252,9.37100,,
1005.1,10.65725,9.37736,,
1005.2,10.65423,9.37537,,
1005.3,10.64790,9.37122,,
1005.4,10.64020,9.36567,,
1005.5,10.63359,9.36117,,
1005.6,10.63130,9.35809,,
1005.7,10.63343,9.36148,,
1005.8,10.63971,9.36725,,
1005.9,10.64970,9.37570,,
1006.0,10.66159,9.38559,,
1006.1,10.67162,9.39496,,
1006.2,10.68054,9.40258,,
1006.3,10.68556,9.40713,,
1006.4,10.68610,9.40926,,
1006.5,10.68350,9.40623,,
1006.6,10.67803,9.40166,,
1006.7,10.67007,9.39596,,
1006.8,10.66326,9.39079,,
1006.9,10.65951,9.38715,,
1007.0,10.65894,9.38787,,
1007.1,10.66337,9.39132,,
1007.2,10.67078,9.39719,,
1007.3,10.67922,9.40377,,
1007.4,10.68690,9.40880,,
1007.5,10.68963,9.41146,,
1007.6,10.68550,9.40458,,
1007.7,10.67267,9.39276,,
1007.8,10.65275,9.37558,,
1007.9,10.62844,9.35518,,
1008.0,10.60611,9.33470,,
1008.1,10.58706,9.31638,,
1008.2,10.57176,9.30148,,
1008.3,10.56149,9.29032,,
1008.4,10.55396,9.28237,,
1008.5,10.54906,9.27722,,
1008.6,10.54653,9.27380,,
1008.7,10.54542,9.27117,,
1008.8,10.54312,9.26803,,
1008.9,10.53898,9.26337,,
1009.0,10.53214,9.25730,,
1009.1,10.52232,9.25045,,
1009.2,10.51552,9.24472,,
1009.3,10.51144,9.24118,,
1009.4,10.51105,9.24045,,
1009.5,10.51461,9.24480,,
1009.6,10.52262,9.25162,,
1009.7,10.53306,9.26032,,
1009.8,10.54402,9.26915,,
1009.9,10.55244,9.27638,,
1010.0,10.55623,9.28032,,
1010.1,10.55721,9.28103,,
1010.2,10.55261,9.27548,,
1010.3,10.54201,9.26691,,
1010.4,10.52826,9.25588,,
1010.5,10.51507,9.24472,,
1010.6,10.50441,9.23534,,
1010.7,10.49846,9.22889,,
1010.8,10.49609,9.22530,,
1010.9,10.49510,9.22368,,
1011.0,10.49554,9.22299,,
1011.1,10.49535,9.22203,,
1011.2,10.49348,9.21985,,
1011.3,10.49014,9.21561,,
1011.4,10.48357,9.20865,,
1011.5,10.47305,9.19849,,
1011.6,10.45981,9.18578,,
1011.7,10.44272,9.17168,,
1011.8,10.42673,9.15848,,
1011.9,10.41572,9.14820,,
1012.0,10.40946,9.14228,,
1012.1,10.40879,9.13991,,
1012.2,10.41310,9.14286,,
1012.3,10.41840,9.14633,,
1012.4,10.42317,9.14930,,
1012.5,10.42461,9.15072,,
1012.6,10.42150,9.14648,,
1012.7,10.41347,9.13927,,
1012.8,10.40203,9.12906,,
1012.9,10.38756,9.11750,,
1013.0,10.37444,9.10710,,
1013.1,10.36623,9.09968,,
1013.2,10.36385,9.09528,,
1013.3,10.36537,9.09620,,
1013.4,10.36885,9.09842,,
1013.5,10.37241,9.10165,,
1013.6,10.37572,9.10515,,
1013.7,10.37929,9.10861,,
1013.8,10.38268,9.11177,,
1013.9,10.38570,9.11417,,
1014.0,10.38760,9.11584,,
1014.1,10.38675,9.11408,,
1014.2,10.38245,9.11134,,
1014.3,10.37724,9.10771,,
1014.4,10.37318,9.10448,,
1014.5,10.37065,9.10242,,
1014.6,10.37106,9.10145,,
1014.7,10.37231,9.10145,,
1014.8,10.37191,9.09935,,
1014.9,10.36796,9.09480,,
1015.0,10.36037,9.08650,,
1015.1,10.34738,9.07367,,
1015.2,10.32974,9.05631,,
1015.3,10.30752,9.03488,,
1015.4,10.28111,9.01056,,
1015.5,10.25364,8.98508,,
1015.6,10.22752,8.96032,,
1015.7,10.20396,8.93747,,
1015.8,10.18474,8.91702,,
1015.9,10.16720,8.89808,,
1016.0,10.14980,8.87994,,
1016.1,10.13104,8.86141,,
1016.2,10.11219,8.84209,,
1016.3,10.09196,8.82149,,
1016.4,10.06977,8.79923,,
1016.5,10.04608,8.77499,,
1016.6,10.01930,8.74865,,
1016.7,9.99009,8.72060,,
1016.8,9.96031,8.69197,,
1016.9,9.93034,8.66372,,
1017.0,9.90370,8.63710,,
1017.1,9.87938,8.61192,,
1017.2,9.85669,8.58751,,
1017.3,9.83317,8.56215,,
1017.4,9.80621,8.53410,,
1017.5,9.77469,8.50218,,
1017.6,9.73767,8.46571,,
1017.7,9.69634,8.42552,,
1017.8,9.65100,8.38278,,
1017.9,9.60607,8.33971,,
1018.0,9.56321,8.29798,,
1018.1,9.52383,8.25915,,
1018.2,9.48844,8.22351,,
1018.3,9.45702,8.19134,,
1018.4,9.42730,8.16219,,
1018.5,9.40125,8.13584,,
1018.6,9.37832,8.11174,,
1018.7,9.35603,8.08910,,
1018.8,9.33497,8.06708,,
1018.9,9.31341,8.04472,,
1019.0,9.28978,8.02188,,
1019.1,9.26538,7.99851,,
1019.2,9.24226,7.97540,,
1019.3,9.21881,7.95294,,
1019.4,9.19748,7.93185,,
1019.5,9.17812,7.91221,,
1019.6,9.15983,7.89415,,
1019.7,9.14339,7.87777,,
1019.8,9.12841,7.86298,,
1019.9,9.11526,7.84940,,
1020.0,9.10398,7.83576,,
1020.1,9.09117,7.82028,,
1020.2,9.07248,7.80114,,
1020.3,9.04797,7.77742,,
1020.4,9.01877,7.74982,,
1020.5,8.98579,7.72022,,
1020.6,8.95443,7.69140,,
1020.7,8.92747,7.66526,,
1020.8,8.90607,7.64293,,
1020.9,8.88849,7.62410,,
1021.0,8.87285,7.60769,,
1021.1,8.85867,7.59228,,
1021.2,8.84428,7.57606,,
1021.3,8.82745,7.55734,,
1021.4,8.80521,7.53462,,
1021.5,8.77699,7.50762,,
1021.6,8.74426,7.47735,,
1021.7,8.71008,7.44603,,
1021.8,8.67820,7.41581,,
1021.9,8.65112,7.38797,,
1022.0,8.62718,7.36172,,
1022.1,8.60397,7.33531,,
1022.2,8.57617,7.30648,,
1022.3,8.54258,7.27444,,
1022.4,8.50561,7.23929,,
1022.5,8.46812,7.20243,,
1022.6,8.42969,7.16462,,
1022.7,8.39216,7.12634,,
1022.8,8.35379,7.08676,,
1022.9,8.31307,7.04534,,
1023.0,8.26868,7.00156,,
1023.1,8.22151,6.95600,,
1023.2,8.17354,6.90974,,
1023.3,8.12722,6.86418,,
1023.4,8.08309,6.82024,,
1023.5,8.04127,6.77776,,
1023.6,8.00167,6.73543,,
1023.7,7.96011,6.69124,,
1023.8,7.91252,6.64313,,
1023.9,7.85914,6.58995,,
1024.0,7.79982,6.53156,,
1024.1,7.73561,6.46924,,
1024.2,7.66870,6.40474,,
1024.3,7.60247,6.34013,,
1024.4,7.53866,6.27698,,
1024.5,7.47805,6.21558,,
1024.6,7.42016,6.15520,,
1024.7,7.36057,6.09448,,
1024.8,7.29770,6.03229,,
1024.9,7.23358,5.96823,,
1025.0,7.16741,5.90211,,
1025.1,7.09955,5.83366,,
1025.2,7.02968,5.76211,,
1025.3,6.95446,5.68641,,
1025.4,6.87380,5.60627,,
1025.5,6.78805,5.52211,,
1025.6,6.69907,5.43529,,
1025.7,6.61008,5.34717,,
1025.8,6.52214,5.25860,,
1025.9,6.43377,5.16961,,
1026.0,6.34420,5.07925,,
1026.1,6.25311,4.98635,,
1026.2,6.15714,4.88937,,
1026.3,6.05548,4.78677,,
1026.4,5.94747,4.67759,,
1026.5,5.82990,4.56178,,
1026.6,5.70568,4.44068,,
1026.7,5.57951,4.31647,,
1026.8,5.45272,4.19122,,
1026.9,5.32804,4.06643,,
1027.0,5.20481,3.94210,,
1027.1,5.08125,3.81788,,
1027.2,4.95643,3.69269,,
1027.3,4.83061,3.56602,,
1027.4,4.70135,3.43748,,
1027.5,4.57023,3.30677,,
1027.6,4.43889,3.17368,,
1027.7,4.30296,3.03705,,
1027.8,4.16304,2.89640,,
1027.9,4.01712,2.75132,,
1028.0,3.86587,2.60301,,
1028.1,3.71397,2.45344,,
1028.2,3.56400,2.30498,,
1028.3,3.41719,2.15936,,
1028.4,3.27597,2.01631,,
1028.5,3.13858,1.87409,,
1028.6,2.99655,1.72970,,
1028.7,2.84767,1.58149,,
1028.8,2.69254,1.42994,,
1028.9,2.53525,1.27842,,
1029.0,2.38406,1.13156,,
1029.1,2.24431,0.99385,,
1029.2,2.11737,0.86857,,
1029.3,2.00568,0.75747,,
1029.4,1.91015,0.66079,,
1029.5,1.82876,0.57754,,
1029.6,1.75943,0.50598,,
1029.7,1.69885,0.44413,,
1029.8,1.64529,0.39023,,
1029.9,1.59928,0.34289,,
1030.0,1.55860,0.30011,,
1030.1,1.52102,0.25983,,
1030.2,1.48246,0.21923,,
1030.3,1.44083,0.17672,,
1030.4,1.39389,0.13124,,
1030.5,1.34480,0.08376,,
1030.6,1.29472,0.03539,,
1030.7,1.24634,-0.01223,,
1030.8,1.20032,-0.05883,,
1030.9,1.15618,-0.10443,,
1031.0,1.11090,-0.15011,,
1031.1,1.06490,-0.19656,,
1031.2,1.01716,-0.24453,,
1031.3,0.96724,-0.29409,,
1031.4,0.91574,-0.34484,,
1031.5,0.86307,-0.39538,,
1031.6,0.81154,-0.44376,,
1031.7,0.76624,-0.48755,,
1031.8,0.72815,-0.52490,,
1031.9,0.69794,-0.55451,,
1032.0,0.67670,-0.57612,,
1032.1,0.66375,-0.58974,,
1032.2,0.65743,-0.59741,,
1032.3,0.65905,-0.59558,,
1032.4,0.66608,-0.58982,,
1032.5,0.67745,-0.57989,,
1032.6,0.69095,-0.56772,,
1032.7,0.70523,-0.55427,,
1032.8,0.71822,-0.54058,,
1032.9,0.73217,-0.52657,,
1033.0,0.74626,-0.51223,,
1033.1,0.76068,-0.49712,,
1033.2,0.77686,-0.48096,,
1033.3,0.79408,-0.46346,,
1033.4,0.81257,-0.44444,,
1033.5,0.83368,-0.42414,,
1033.6,0.85594,-0.40321,,
1033.7,0.87720,-0.38261,,
1033.8,0.89700,-0.36348,,
1033.9,0.91456,-0.34644,,
1034.0,0.92830,-0.33155,,
1034.1,0.94029,-0.31827,,
1034.2,0.95241,-0.30563,,
1034.3,0.96435,-0.29273,,
1034.4,0.97793,-0.27858,,
1034.5,0.99337,-0.26260,,
1034.6,1.01128,-0.24419,,
1034.7,1.03249,-0.22341,,
1034.8,1.05655,-0.20080,,
1034.9,1.08103,-0.17788,,
1035.0,1.10459,-0.15669,,
1035.1,1.12396,-0.13909,,
1035.2,1.13568,-0.12614,,
1035.3,1.14243,-0.11731,,
1035.4,1.14664,-0.11137,,
1035.5,1.15046,-0.10622,,
1035.6,1.15508,-0.10070,,
1035.7,1.16239,-0.09365,,
1035.8,1.17058,-0.08534,,
1035.9,1.18125,-0.07588,,
1036.0,1.19178,-0.06642,,
1036.1,1.20078,-0.05756,,
1036.2,1.20827,-0.04991,,
1036.3,1.21438,-0.04362,,
1036.4,1.21926,-0.03875,,
1036.5,1.22309,-0.03559,,
1036.6,1.22472,-0.03364,,
1036.7,1.22304,-0.03582,,
1036.8,1.21899,-0.03950,,
1036.9,1.21261,-0.04476,,
1037.0,1.20472,-0.04997,,
1037.1,1.19920,-0.05384,,
1037.2,1.19925,-0.05622,,
1037.3,1.20093,-0.05611,,
1037.4,1.20134,-0.05853,,
1037.5,1.19769,-0.06453,,
1037.6,1.18616,-0.07621,,
1037.7,1.16655,-0.09377,,
1037.8,1.14201,-0.11558,,
1037.9,1.11521,-0.13901,,
1038.0,1.09107,-0.16145,,
1038.1,1.07201,-0.18157,,
1038.2,1.05568,-0.19916,,
1038.3,1.03997,-0.21504,,
1038.4,1.02567,-0.22989,,
1038.5,1.01113,-0.24438,,
1038.6,0.99681,-0.25855,,
1038.7,0.98292,-0.27257,,
1038.8,0.96890,-0.28630,,
1038.9,0.95511,-0.29938,,
1039.0,0.94239,-0.31120,,
1039.1,0.93178,-0.32122,,
1039.2,0.92433,-0.32925,,
1039.3,0.91907,-0.33524,,
1039.4,0.91400,-0.33909,,
1039.5,0.91133,-0.34135,,
1039.6,0.91340,-0.33736,,
1039.7,0.92111,-0.33081,,
1039.8,0.93257,-0.32159,,
1039.9,0.94519,-0.31153,,
1040.0,0.95483,-0.30264,,
1040.1,0.96083,-0.29573,,
1040.2,0.96440,-0.29030,,
1040.3,0.96769,-0.28466,,
1040.4,0.97385,-0.27693,,
1040.5,0.98502,-0.26593,,
1040.6,1.00068,-0.25179,,
1040.7,1.01890,-0.23593,,
1040.8,1.03648,-0.22065,,
1040.9,1.05044,-0.20758,,
1041.0,1.05877,-0.19767,,
1041.1,1.06477,-0.18997,,
1041.2,1.06970,-0.18317,,
1041.3,1.07630,-0.17562,,
1041.4,1.08592,-0.16682,,
1041.5,1.09709,-0.15736,,
1041.6,1.10759,-0.14880,,
1041.7,1.11495,-0.14260,,
1041.8,1.11676,-0.13924,,
1041.9,1.11543,-0.13768,,
1042.0,1.11509,-0.13592,,
1042.1,1.11792,-0.13212,,
1042.2,1.12549,-0.12590,,
1042.3,1.13635,-0.11896,,
1042.4,1.14484,-0.11439,,
1042.5,1.14548,-0.11390,,
1042.6,1.13654,-0.12354,,
1042.7,1.11844,-0.13827,,
1042.8,1.09603,-0.15706,,
1042.9,1.07419,-0.17659,,
1043.0,1.05484,-0.19429,,
1043.1,1.04081,-0.20889,,
1043.2,1.03125,-0.22083,,
1043.3,1.02209,-0.23172,,
1043.4,1.01178,-0.24374,,
1043.5,0.99826,-0.25894,,
1043.6,0.97866,-0.27820,,
1043.7,0.95320,-0.30128,,
1043.8,0.92573,-0.32642,,
1043.9,0.89844,-0.35169,,
1044.0,0.87449,-0.37590,,
1044.1,0.85400,-0.39940,,
1044.2,0.83151,-0.42339,,
1044.3,0.80490,-0.44882,,
1044.4,0.77663,-0.47500,,
1044.5,0.74813,-0.50019,,
1044.6,0.72481,-0.52197,,
1044.7,0.70853,-0.53942,,
1044.8,0.69716,-0.55322,,
1044.9,0.68786,-0.56554,,
1045.0,0.67635,-0.57919,,
1045.1,0.65981,-0.59581,,
1045.2,0.63777,-0.61616,,
1045.3,0.61364,-0.63885,,
1045.4,0.58745,-0.66231,,
1045.5,0.56397,-0.68409,,
1045.6,0.54490,-0.70313,,
1045.7,0.53018,-0.71914,,
1045.8,0.51814,-0.73353,,
1045.9,0.50572,-0.74825,,
1046.0,0.48934,-0.76487,,
1046.1,0.46865,-0.78412,,
1046.2,0.44644,-0.80563,,
1046.3,0.42298,-0.82795,,
1046.4,0.39852,-0.84958,,
1046.5,0.37852,-0.86889,,
1046.6,0.36297,-0.88550,,
1046.7,0.35022,-0.89962,,
1046.8,0.33852,-0.91252,,
1046.9,0.32620,-0.92500,,
1047.0,0.31241,-0.93770,,
1047.1,0.30009,-0.95009,,
1047.2,0.28743,-0.96202,,
1047.3,0.27611,-0.97266,,
1047.4,0.26694,-0.98167,,
1047.5,0.25953,-0.98875,,
1047.6,0.25487,-0.99345,,
1047.7,0.25199,-0.99629,,
1047.8,0.25219,-0.99414,,
1047.9,0.25664,-0.98905,,
1048.0,0.26762,-0.97988,,
1048.1,0.28061,-0.96778,,
1048.2,0.29568,-0.95371,,
1048.3,0.31141,-0.93907,,
1048.4,0.32566,-0.92455,,
1048.5,0.33938,-0.91030,,
1048.6,0.35310,-0.89593,,
1048.7,0.36711,-0.88070,,
1048.8,0.38354,-0.86393,,
1048.9,0.40268,-0.84561,,
1049.0,0.42318,-0.82582,,
1049.1,0.44355,-0.80527,,
1049.2,0.46500,-0.78418,,
1049.3,0.48610,-0.76313,,
1049.4,0.50743,-0.74245,,
1049.5,0.52799,-0.72271,,
1049.6,0.54595,-0.70428,,
1049.7,0.56250,-0.68735,,
1049.8,0.57840,-0.67204,,
1049.9,0.59209,-0.65785,,
1050.0,0.60359,-0.64422,,
1050.1,0.61700,-0.62971,,
1050.2,0.63241,-0.61339,,
1050.3,0.65170,-0.59444,,
1050.4,0.67429,-0.57338,,
1050.5,0.69764,-0.55155,,
1050.6,0.72035,-0.53056,,
1050.7,0.73972,-0.51179,,
1050.8,0.75456,-0.49570,,
1050.9,0.76717,-0.48203,,
1051.0,0.77896,-0.46989,,
1051.1,0.78943,-0.45839,,
1051.2,0.80038,-0.44689,,
1051.3,0.81273,-0.43503,,
1051.4,0.82490,-0.42288,,
1051.5,0.83739,-0.41050,,
1051.6,0.84977,-0.39793,,
1051.7,0.86182,-0.38498,,
1051.8,0.87543,-0.37148,,
1051.9,0.89017,-0.35770,,
1052.0,0.90442,-0.34425,,
1052.1,0.91734,-0.33230,,
1052.2,0.92793,-0.32283,,
1052.3,0.93382,-0.31628,,
1052.4,0.93607,-0.31213,,
1052.5,0.93748,-0.30939,,
1052.6,0.93961,-0.30676,,
1052.7,0.94261,-0.30353,,
1052.8,0.94712,-0.29981,,
1052.9,0.95208,-0.29636,,
1053.0,0.95491,-0.29381,,
1053.1,0.95502,-0.29765,,
1053.2,0.94704,-0.30586,,
1053.3,0.93128,-0.31973,,
1053.4,0.91046,-0.33811,,
1053.5,0.88706,-0.35894,,
1053.6,0.86522,-0.37985,,
1053.7,0.84510,-0.39989,,
1053.8,0.82728,-0.41873,,
1053.9,0.80996,-0.43737,,
1054.0,0.79147,-0.45670,,
1054.1,0.77034,-0.47735,,
1054.2,0.74727,-0.49915,,
1054.3,0.72413,-0.52157,,
1054.4,0.70190,-0.54385,,
1054.5,0.67973,-0.56616,,
1054.6,0.65848,-0.58901,,
1054.7,0.63525,-0.61351,,
1054.8,0.60795,-0.64070,,
1054.9,0.57776,-0.67083,,
1055.0,0.54351,-0.70328,,
1055.1,0.50752,-0.73633,,
1055.2,0.47446,-0.76792,,
1055.3,0.44529,-0.79683,,
1055.4,0.42092,-0.82293,,
1055.5,0.39884,-0.84778,,
1055.6,0.37492,-0.87374,,
1055.7,0.34706,-0.90286,,
1055.8,0.31311,-0.93637,,
1055.9,0.27367,-0.97359,,
1056.0,0.23142,-1.01293,,
1056.1,0.19066,-1.05150,,
1056.2,0.15291,-1.08650,,
1056.3,0.12208,-1.11523,,
1056.4,0.10109,-1.13595,,
1056.5,0.08947,-1.14818,,
1056.6,0.08697,-1.15454,,
1056.7,0.09082,-1.15121,,
1056.8,0.09774,-1.14610,,
1056.9,0.10513,-1.13918,,
1057.0,0.11284,-1.13148,,
1057.1,0.12080,-1.12296,,
1057.2,0.12894,-1.11324,,
1057.3,0.14050,-1.10128,,
1057.4,0.15501,-1.08639,,
1057.5,0.17265,-1.06806,,
1057.6,0.19529,-1.04637,,
1057.7,0.22092,-1.02240,,
1057.8,0.24759,-0.99752,,
1057.9,0.27287,-0.97376,,
1058.0,0.29489,-0.95234,,
1058.1,0.31221,-0.93419,,
1058.2,0.32706,-0.91869,,
1058.3,0.33881,-0.90477,,
1058.4,0.35066,-0.89054,,
1058.5,0.36628,-0.87444,,
1058.6,0.38541,-0.85558,,
1058.7,0.40764,-0.83419,,
1058.8,0.43253,-0.81116,,
1058.9,0.45637,-0.78762,,
1059.0,0.47921,-0.76431,,
1059.1,0.50248,-0.74163,,
1059.2,0.52426,-0.72019,,
1059.3,0.54496,-0.70054,,
1059.4,0.56290,-0.68363,,
1059.5,0.57605,-0.66966,,
1059.6,0.58565,-0.65808,,
1059.7,0.59458,-0.64778,,
1059.8,0.60447,-0.63717,,
1059.9,0.61542,-0.62545,,
1060.0,0.62943,-0.61213,,
1060.1,0.64468,-0.59741,,
1060.2,0.66013,-0.58204,,
1060.3,0.67716,-0.56692,,
1060.4,0.69181,-0.55382,,
1060.5,0.70277,-0.54366,,
1060.6,0.70828,-0.53749,,
1060.7,0.70977,-0.53413,,
1060.8,0.70830,-0.53368,,
1060.9,0.70728,-0.53254,,
1061.0,0.70983,-0.52933,,
1061.1,0.71539,-0.52327,,
1061.2,0.72609,-0.51396,,
1061.3,0.73872,-0.50250,,
1061.4,0.75211,-0.49032,,
1061.5,0.76556,-0.47954,,
1061.6,0.77474,-0.47186,,
