Scan Parameters

Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 4200.0 um Width: 0.0 um
Title,Etch process DOE


Analytical Results

Function,R.Cur Pos,R.Cur Width,M.Cur Pos,M.Cur Width,Result
3238.4,0.49175,-0.06984,,
3238.5,0.50137,-0.06120,,
3238.6,0.50979,-0.05314,,
3238.7,0.51697,-0.04619,,
3238.8,0.52231,-0.04065,,
3238.9,0.52629,-0.03637,,
3239.0,0.52926,-0.03329,,
3239.1,0.53148,-0.03140,,
3239.2,0.53249,-0.03030,,
3239.3,0.53145,-0.03186,,
3239.4,0.52875,-0.03468,,
3239.5,0.52403,-0.03946,,
3239.6,0.51725,-0.04582,,
3239.7,0.50854,-0.05345,,
3239.8,0.50008,-0.06153,,
3239.9,0.49171,-0.06982,,
3240.0,0.48399,-0.07774,,
3240.1,0.47587,-0.08532,,
3240.2,0.46876,-0.09217,,
3240.3,0.46273,-0.09857,,
3240.4,0.45770,-0.10427,,
3240.5,0.45160,-0.10984,,
3240.6,0.44669,-0.11515,,
3240.7,0.44146,-0.12038,,
3240.8,0.43577,-0.12541,,
3240.9,0.43156,-0.13039,,
3241.0,0.42715,-0.13588,,
3241.1,0.42096,-0.14223,,
3241.2,0.41295,-0.14989,,
3241.3,0.40389,-0.15891,,
3241.4,0.39359,-0.16912,,
3241.5,0.38206,-0.17966,,
3241.6,0.37004,-0.18994,,
3241.7,0.36126,-0.19869,,
3241.8,0.35419,-0.20544,,
3241.9,0.34988,-0.20962,,
3242.0,0.34867,-0.21200,,
3242.1,0.34922,-0.21182,,
3242.2,0.35002,-0.21034,,
3242.3,0.35289,-0.20732,,
3242.4,0.35797,-0.20260,,
3242.5,0.36390,-0.19630,,
3242.6,0.37248,-0.18862,,
3242.7,0.38189,-0.18062,,
3242.8,0.39041,-0.17292,,
3242.9,0.39653,-0.16592,,
3243.0,0.40159,-0.15969,,
3243.1,0.40835,-0.15342,,
3243.2,0.41424,-0.14715,,
3243.3,0.42122,-0.14043,,
3243.4,0.42829,-0.13418,,
3243.5,0.43491,-0.12894,,
3243.6,0.43883,-0.12572,,
3243.7,0.43906,-0.12436,,
3243.8,0.43663,-0.12680,,
3243.9,0.43230,-0.13045,,
3244.0,0.42660,-0.13494,,
3244.1,0.42125,-0.13956,,
3244.2,0.41779,-0.14380,,
3244.3,0.41428,-0.14775,,
3244.4,0.41033,-0.15157,,
3244.5,0.40645,-0.15583,,
3244.6,0.40222,-0.16067,,
3244.7,0.39613,-0.16634,,
3244.8,0.38949,-0.17238,,
3244.9,0.38237,-0.17873,,
3245.0,0.37684,-0.18479,,
3245.1,0.37123,-0.19090,,
3245.2,0.36534,-0.19749,,
3245.3,0.35840,-0.20517,,
3245.4,0.34876,-0.21442,,
3245.5,0.33771,-0.22516,,
3245.6,0.32538,-0.23725,,
3245.7,0.31194,-0.25028,,
3245.8,0.29820,-0.26388,,
3245.9,0.28399,-0.27822,,
3246.0,0.26987,-0.29292,,
3246.1,0.25354,-0.30841,,
3246.2,0.23784,-0.32429,,
3246.3,0.22164,-0.34101,,
3246.4,0.20436,-0.35818,,
3246.5,0.18576,-0.37612,,
3246.6,0.16779,-0.39438,,
3246.7,0.14882,-0.41272,,
3246.8,0.13002,-0.43055,,
3246.9,0.11331,-0.44747,,
3247.0,0.09762,-0.46325,,
3247.1,0.08294,-0.47771,,
3247.2,0.06986,-0.49087,,
3247.3,0.05792,-0.50282,,
3247.4,0.04745,-0.51347,,
3247.5,0.03787,-0.52333,,
3247.6,0.02946,-0.53259,,
3247.7,0.02030,-0.54186,,
3247.8,0.01075,-0.55123,,
3247.9,0.00101,-0.56031,,
3248.0,-0.00878,-0.56868,,
3248.1,-0.01526,-0.57541,,
3248.2,-0.02014,-0.58033,,
3248.3,-0.02316,-0.58327,,
3248.4,-0.02364,-0.58481,,
3248.5,-0.02337,-0.58537,,
3248.6,-0.02404,-0.58484,,
3248.7,-0.02252,-0.58374,,
3248.8,-0.02058,-0.58219,,
3248.9,-0.01856,-0.57995,,
3249.0,-0.01597,-0.57727,,
3249.1,-0.01260,-0.57433,,
3249.2,-0.00905,-0.57123,,
3249.3,-0.00630,-0.56815,,
3249.4,-0.00352,-0.56508,,
3249.5,-0.00026,-0.56190,,
3249.6,0.00304,-0.55844,,
3249.7,0.00678,-0.55464,,
3249.8,0.01115,-0.55048,,
3249.9,0.01556,-0.54631,,
3250.0,0.02034,-0.54231,,
3250.1,0.02365,-0.53914,,
3250.2,0.02595,-0.53662,,
3250.3,0.02689,-0.53519,,
3250.4,0.02835,-0.53431,,
3250.5,0.02802,-0.53399,,
3250.6,0.02741,-0.53410,,
3250.7,0.02737,-0.53357,,
3250.8,0.02829,-0.53212,,
3250.9,0.03099,-0.52924,,
3251.0,0.03578,-0.52502,,
3251.1,0.04201,-0.51961,,
3251.2,0.04791,-0.51339,,
3251.3,0.05453,-0.50641,,
3251.4,0.06240,-0.49864,,
3251.5,0.07103,-0.49001,,
3251.6,0.08077,-0.48075,,
3251.7,0.09109,-0.47105,,
3251.8,0.10031,-0.46126,,
3251.9,0.11027,-0.45134,,
3252.0,0.12058,-0.44129,,
3252.1,0.13034,-0.43100,,
3252.2,0.14109,-0.42044,,
3252.3,0.15227,-0.41015,,
3252.4,0.16288,-0.40052,,
3252.5,0.17112,-0.39227,,
3252.6,0.17749,-0.38555,,
3252.7,0.18241,-0.38013,,
3252.8,0.18621,-0.37547,,
3252.9,0.19046,-0.37087,,
3253.0,0.19531,-0.36609,,
3253.1,0.20080,-0.36111,,
3253.2,0.20624,-0.35648,,
3253.3,0.21062,-0.35302,,
3253.4,0.21280,-0.35072,,
3253.5,0.21166,-0.35101,,
3253.6,0.21016,-0.35191,,
3253.7,0.20791,-0.35326,,
3253.8,0.20675,-0.35426,,
3253.9,0.20692,-0.35361,,
3254.0,0.20912,-0.35244,,
3254.1,0.21159,-0.35120,,
3254.2,0.21272,-0.35016,,
3254.3,0.21173,-0.35202,,
3254.4,0.20837,-0.35516,,
3254.5,0.20265,-0.35975,,
3254.6,0.19610,-0.36479,,
3254.7,0.19088,-0.36903,,
3254.8,0.18808,-0.37177,,
3254.9,0.18811,-0.37303,,
3255.0,0.18899,-0.37170,,
3255.1,0.19160,-0.36953,,
3255.2,0.19494,-0.36647,,
3255.3,0.19845,-0.36249,,
3255.4,0.20312,-0.35752,,
3255.5,0.20940,-0.35126,,
3255.6,0.21677,-0.34345,,
3255.7,0.22616,-0.33393,,
3255.8,0.23796,-0.32317,,
3255.9,0.25087,-0.31164,,
3256.0,0.26214,-0.30019,,
3256.1,0.27303,-0.28915,,
3256.2,0.28362,-0.27858,,
3256.3,0.29329,-0.26812,,
3256.4,0.30375,-0.25726,,
3256.5,0.31522,-0.24553,,
3256.6,0.32773,-0.23273,,
3256.7,0.34254,-0.21875,,
3256.8,0.35753,-0.20401,,
3256.9,0.37287,-0.18894,,
3257.0,0.38862,-0.17399,,
3257.1,0.40281,-0.15963,,
3257.2,0.41647,-0.14583,,
3257.3,0.42953,-0.13266,,
3257.4,0.44200,-0.11989,,
3257.5,0.45458,-0.10747,,
3257.6,0.46699,-0.09546,,
3257.7,0.47842,-0.08387,,
3257.8,0.48917,-0.07267,,
3257.9,0.50011,-0.06182,,
3258.0,0.51103,-0.05137,,
3258.1,0.52117,-0.04134,,
3258.2,0.53016,-0.03191,,
3258.3,0.53922,-0.02315,,
3258.4,0.54768,-0.01515,,
3258.5,0.55454,-0.00812,,
3258.6,0.56073,-0.00211,,
3258.7,0.56546,0.00303,,
3258.8,0.56907,0.00768,,
3258.9,0.57381,0.01206,,
3259.0,0.57882,0.01643,,
3259.1,0.58230,0.02093,,
3259.2,0.58669,0.02595,,
3259.3,0.59259,0.03166,,
3259.4,0.59953,0.03834,,
3259.5,0.60720,0.04571,,
3259.6,0.61538,0.05348,,
3259.7,0.62325,0.06092,,
3259.8,0.63106,0.06776,,
3259.9,0.63629,0.07358,,
3260.0,0.64044,0.07843,,
3260.1,0.64503,0.08242,,
3260.2,0.64822,0.08579,,
3260.3,0.65044,0.08858,,
3260.4,0.65329,0.09120,,
3260.5,0.65497,0.09354,,
3260.6,0.65789,0.09590,,
3260.7,0.66060,0.09756,,
3260.8,0.66170,0.09872,,
3260.9,0.66053,0.09683,,
3261.0,0.65693,0.09376,,
3261.1,0.65162,0.08927,,
3261.2,0.64578,0.08402,,
3261.3,0.64008,0.07864,,
3261.4,0.63487,0.07357,,
3261.5,0.63030,0.06849,,
3261.6,0.62641,0.06322,,
3261.7,0.61987,0.05714,,
3261.8,0.61238,0.05007,,
3261.9,0.60492,0.04189,,
3262.0,0.59539,0.03260,,
3262.1,0.58476,0.02228,,
3262.2,0.57366,0.01096,,
3262.3,0.56113,-0.00097,,
3262.4,0.54807,-0.01270,,
3262.5,0.53634,-0.02324,,
3262.6,0.52747,-0.03185,,
3262.7,0.52211,-0.03791,,
3262.8,0.51836,-0.04162,,
3262.9,0.51706,-0.04360,,
3263.0,0.51783,-0.04337,,
3263.1,0.51967,-0.04266,,
3263.2,0.51998,-0.04194,,
3263.3,0.52076,-0.04125,,
3263.4,0.52109,-0.04085,,
3263.5,0.52116,-0.04019,,
3263.6,0.52175,-0.03909,,
3263.7,0.52390,-0.03707,,
3263.8,0.52673,-0.03404,,
3263.9,0.53106,-0.03000,,
3264.0,0.53655,-0.02518,,
3264.1,0.54160,-0.02004,,
3264.2,0.54739,-0.01488,,
3264.3,0.55250,-0.01018,,
3264.4,0.55623,-0.00607,,
3264.5,0.55961,-0.00255,,
3264.6,0.56258,0.00040,,
3264.7,0.56511,0.00295,,
3264.8,0.56723,0.00510,,
3264.9,0.56898,0.00701,,
3265.0,0.57042,0.00865,,
3265.1,0.57225,0.01014,,
3265.2,0.57351,0.01168,,
3265.3,0.57437,0.01335,,
3265.4,0.57695,0.01532,,
3265.5,0.57960,0.01719,,
3265.6,0.58146,0.01888,,
3265.7,0.58209,0.02015,,
3265.8,0.58269,0.02110,,
3265.9,0.58390,0.02192,,
3266.0,0.58469,0.02318,,
3266.1,0.58520,0.02524,,
3266.2,0.58884,0.02913,,
3266.3,0.59455,0.03516,,
3266.4,0.60361,0.04377,,
3266.5,0.61514,0.05415,,
3266.6,0.62784,0.06529,,
3266.7,0.63959,0.07616,,
3266.8,0.64869,0.08599,,
3266.9,0.65703,0.09512,,
3267.0,0.66503,0.10399,,
3267.1,0.67427,0.11352,,
3267.2,0.68482,0.12394,,
3267.3,0.69666,0.13509,,
3267.4,0.70899,0.14648,,
3267.5,0.72006,0.15754,,
3267.6,0.73032,0.16806,,
3267.7,0.74007,0.17853,,
3267.8,0.74952,0.18945,,
3267.9,0.76209,0.20147,,
3268.0,0.77611,0.21411,,
3268.1,0.78989,0.22685,,
3268.2,0.80191,0.23850,,
3268.3,0.81213,0.24830,,
3268.4,0.81999,0.25620,,
3268.5,0.82472,0.26262,,
3268.6,0.82941,0.26868,,
3268.7,0.83572,0.27488,,
3268.8,0.84378,0.28193,,
3268.9,0.85089,0.28927,,
3269.0,0.85896,0.29656,,
3269.1,0.86631,0.30299,,
3269.2,0.87143,0.30839,,
3269.3,0.87501,0.31274,,
3269.4,0.87815,0.31645,,
3269.5,0.88151,0.32010,,
3269.6,0.88541,0.32390,,
3269.7,0.88998,0.32818,,
3269.8,0.89393,0.33296,,
3269.9,0.89925,0.33877,,
3270.0,0.90624,0.34550,,
3270.1,0.91496,0.35333,,
3270.2,0.92333,0.36176,,
3270.3,0.93223,0.37067,,
3270.4,0.94144,0.37965,,
3270.5,0.95082,0.38869,,
3270.6,0.95964,0.39723,,
3270.7,0.96817,0.40500,,
3270.8,0.97464,0.41159,,
3270.9,0.97953,0.41719,,
3271.0,0.98390,0.42241,,
3271.1,0.98833,0.42794,,
3271.2,0.99513,0.43478,,
3271.3,1.00338,0.44306,,
3271.4,1.01379,0.45294,,
3271.5,1.02529,0.46364,,
3271.6,1.03720,0.47456,,
3271.7,1.04784,0.48494,,
3271.8,1.05703,0.49451,,
3271.9,1.06545,0.50341,,
3272.0,1.07352,0.51197,,
3272.1,1.08215,0.52084,,
3272.2,1.09112,0.53057,,
3272.3,1.10162,0.54149,,
3272.4,1.11484,0.55415,,
3272.5,1.12856,0.56859,,
3272.6,1.14488,0.58505,,
3272.7,1.16406,0.60318,,
3272.8,1.18408,0.62212,,
3272.9,1.20442,0.64113,,
3273.0,1.22217,0.65904,,
3273.1,1.23859,0.67563,,
3273.2,1.25377,0.69088,,
3273.3,1.26722,0.70543,,
3273.4,1.28075,0.71987,,
3273.5,1.29600,0.73478,,
3273.6,1.31174,0.75040,,
3273.7,1.32795,0.76684,,
3273.8,1.34523,0.78375,,
3273.9,1.36317,0.80070,,
3274.0,1.38018,0.81733,,
3274.1,1.39548,0.83306,,
3274.2,1.41075,0.84772,,
3274.3,1.42426,0.86087,,
3274.4,1.43586,0.87261,,
3274.5,1.44561,0.88287,,
3274.6,1.45433,0.89215,,
3274.7,1.46254,0.90113,,
3274.8,1.47122,0.91051,,
3274.9,1.48150,0.92066,,
3275.0,1.49324,0.93148,,
3275.1,1.50492,0.94223,,
3275.2,1.51574,0.95216,,
3275.3,1.52401,0.96008,,
3275.4,1.53031,0.96581,,
3275.5,1.53249,0.96885,,
3275.6,1.53296,0.97031,,
3275.7,1.53182,0.96962,,
3275.8,1.52991,0.96901,,
3275.9,1.52971,0.97067,,
3276.0,1.53308,0.97507,,
3276.1,1.54077,0.98370,,
3276.2,1.55485,0.99706,,
3276.3,1.57399,1.01465,,
3276.4,1.59580,1.03566,,
3276.5,1.61946,1.05878,,
3276.6,1.64506,1.08290,,
3276.7,1.66987,1.10716,,
3276.8,1.69315,1.13076,,
3276.9,1.71657,1.15396,,
3277.0,1.73775,1.17661,,
3277.1,1.76082,1.19987,,
3277.2,1.78459,1.22411,,
3277.3,1.80966,1.24978,,
3277.4,1.83826,1.27703,,
3277.5,1.86671,1.30504,,
3277.6,1.89568,1.33321,,
3277.7,1.92419,1.36034,,
3277.8,1.94974,1.38574,,
3277.9,1.97254,1.40906,,
3278.0,1.99356,1.43058,,
3278.1,2.01279,1.45093,,
3278.2,2.03231,1.47073,,
3278.3,2.05258,1.49047,,
3278.4,2.07181,1.51009,,
3278.5,2.09174,1.52978,,
3278.6,2.11128,1.54954,,
3278.7,2.13055,1.56946,,
3278.8,2.15158,1.58958,,
3278.9,2.17206,1.60948,,
3279.0,2.19144,1.62893,,
3279.1,2.21017,1.64752,,
3279.2,2.22787,1.66510,,
3279.3,2.24442,1.68143,,
3279.4,2.25983,1.69636,,
3279.5,2.27286,1.70970,,
3279.6,2.28436,1.72200,,
3279.7,2.29487,1.73386,,
3279.8,2.30674,1.74629,,
3279.9,2.32048,1.75968,,
3280.0,2.33556,1.77438,,
3280.1,2.35094,1.79007,,
3280.2,2.36803,1.80659,,
3280.3,2.38547,1.82414,,
3280.4,2.40251,1.84285,,
3280.5,2.42341,1.86416,,
3280.6,2.44619,1.88852,,
3280.7,2.47496,1.91772,,
3280.8,2.50884,1.95239,,
3280.9,2.54898,1.99344,,
3281.0,2.59751,2.04113,,
3281.1,2.65236,2.09503,,
3281.2,2.71260,2.15443,,
3281.3,2.77735,2.21793,,
3281.4,2.84517,2.28446,,
3281.5,2.91374,2.35292,,
3281.6,2.98374,2.42256,,
3281.7,3.05476,2.49335,,
3281.8,3.12522,2.56541,,
3281.9,3.19889,2.63969,,
3282.0,3.27562,2.71666,,
3282.1,3.35575,2.79693,,
3282.2,3.43988,2.88037,,
3282.3,3.52672,2.96635,,
3282.4,3.61541,3.05392,,
3282.5,3.70466,3.14178,,
3282.6,3.79245,3.22878,,
3282.7,3.87777,3.31415,,
3282.8,3.96095,3.39792,,
3282.9,4.04230,3.48011,,
3283.0,4.12410,3.56139,,
3283.1,4.20424,3.64187,,
3283.2,4.28369,3.72231,,
3283.3,4.36367,3.80345,,
3283.4,4.44548,3.88642,,
3283.5,4.53098,3.97179,,
3283.6,4.62025,4.05938,,
3283.7,4.71043,4.14793,,
3283.8,4.79992,4.23615,,
3283.9,4.88658,4.32260,,
3284.0,4.97080,4.40697,,
3284.1,5.05230,4.48925,,
3284.2,5.13244,4.57011,,
3284.3,5.21206,4.65014,,
3284.4,5.29162,4.73005,,
3284.5,5.37140,4.81054,,
3284.6,5.45218,4.89229,,
3284.7,5.53562,4.97568,,
3284.8,5.62178,5.06057,,
3284.9,5.70850,5.14602,,
3285.0,5.79459,5.23081,,
3285.1,5.87813,5.31358,,
3285.2,5.95829,5.39340,,
3285.3,6.03484,5.46978,,
3285.4,6.10729,5.54290,,
3285.5,6.17629,5.61312,,
3285.6,6.24446,5.68148,,
3285.7,6.31059,5.74867,,
3285.8,6.37683,5.81582,,
3285.9,6.44432,5.88330,,
3286.0,6.51294,5.95141,,
3286.1,6.58186,6.01982,,
3286.2,6.65062,6.08766,,
3286.3,6.71834,6.15431,,
3286.4,6.78263,6.21906,,
3286.5,6.84509,6.28189,,
3286.6,6.90607,6.34272,,
3286.7,6.96517,6.40186,,
3286.8,7.02235,6.45949,,
3286.9,7.07835,6.51602,,
3287.0,7.13367,6.57200,,
3287.1,7.18929,6.62807,,
3287.2,7.24571,6.68424,,
3287.3,7.30313,6.74051,,
3287.4,7.35895,6.79611,,
3287.5,7.41389,6.85055,,
3287.6,7.46706,6.90312,,
3287.7,7.51745,6.95334,,
3287.8,7.56538,7.00113,,
3287.9,7.60988,7.04649,,
3288.0,7.65267,7.09007,,
3288.1,7.69476,7.13264,,
3288.2,7.73611,7.17493,,
3288.3,7.77873,7.21767,,
3288.4,7.82227,7.26101,,
3288.5,7.86649,7.30507,,
3288.6,7.91121,7.34935,,
3288.7,7.95630,7.39321,,
3288.8,7.99967,7.43591,,
3288.9,8.04035,7.47691,,
3289.0,8.07930,7.51615,,
3289.1,8.11653,7.55374,,
3289.2,8.15280,7.59005,,
3289.3,8.18795,7.62562,,
3289.4,8.22196,7.66076,,
3289.5,8.25755,7.69625,,
3289.6,8.29341,7.73225,,
3289.7,8.33016,7.76923,,
3289.8,8.36805,7.80719,,
3289.9,8.40714,7.84591,,
3290.0,8.44738,7.88503,,
3290.1,8.48667,7.92365,,
3290.2,8.52463,7.96133,,
3290.3,8.56047,7.99756,,
3290.4,8.59525,8.03264,,
3290.5,8.62896,8.06688,,
3290.6,8.66232,8.10088,,
3290.7,8.69640,8.13495,,
3290.8,8.73108,8.16925,,
3290.9,8.76557,8.20377,,
3291.0,8.80014,8.23823,,
3291.1,8.83491,8.27240,,
3291.2,8.86862,8.30562,,
3291.3,8.90134,8.33738,,
3291.4,8.93118,8.36720,,
3291.5,8.95800,8.39515,,
3291.6,8.98393,8.42164,,
3291.7,9.00951,8.44711,,
3291.8,9.03438,8.47187,,
3291.9,9.05843,8.49600,,
3292.0,9.08163,8.51962,,
3292.1,9.10470,8.54292,,
3292.2,9.12802,8.56593,,
3292.3,9.15115,8.58868,,
3292.4,9.17316,8.61088,,
3292.5,9.19500,8.63228,,
3292.6,9.21583,8.65273,,
3292.7,9.23464,8.67208,,
3292.8,9.25300,8.69046,,
3292.9,9.27047,8.70787,,
3293.0,9.28687,8.72485,,
3293.1,9.30286,8.74160,,
3293.2,9.32011,8.75867,,
3293.3,9.33748,8.77613,,
3293.4,9.35564,8.79386,,
3293.5,9.37426,8.81148,,
3293.6,9.39113,8.82853,,
3293.7,9.40717,8.84496,,
3293.8,9.42296,8.86075,,
3293.9,9.43813,8.87595,,
3294.0,9.45322,8.89053,,
3294.1,9.46718,8.90427,,
3294.2,9.47954,8.91693,,
3294.3,9.49149,8.92875,,
3294.4,9.50170,8.93974,,
3294.5,9.51223,8.95058,,
3294.6,9.52285,8.96146,,
3294.7,9.53407,8.97279,,
3294.8,9.54614,8.98455,,
3294.9,9.55847,8.99625,,
3295.0,9.57071,9.00763,,
3295.1,9.58072,9.01804,,
3295.2,9.59013,9.02739,,
3295.3,9.59856,9.03553,,
3295.4,9.60521,9.04264,,
3295.5,9.61108,9.04904,,
3295.6,9.61678,9.05504,,
3295.7,9.62265,9.06107,,
3295.8,9.62886,9.06722,,
3295.9,9.63546,9.07367,,
3296.0,9.64181,9.08016,,
3296.1,9.64889,9.08653,,
3296.2,9.65520,9.09260,,
3296.3,9.66000,9.09832,,
3296.4,9.66562,9.10365,,
3296.5,9.67129,9.10851,,
3296.6,9.67526,9.11267,,
3296.7,9.67870,9.11593,,
3296.8,9.68096,9.11816,,
3296.9,9.68176,9.11935,,
3297.0,9.68240,9.11988,,
3297.1,9.68158,9.11898,,
3297.2,9.68005,9.11724,,
3297.3,9.67759,9.11408,,
3297.4,9.67284,9.10918,,
3297.5,9.66588,9.10216,,
3297.6,9.65693,9.09287,,
3297.7,9.64491,9.08138,,
3297.8,9.63080,9.06811,,
3297.9,9.61592,9.05363,,
3298.0,9.60038,9.03856,,
3298.1,9.58495,9.02316,,
3298.2,9.57003,9.00748,,
3298.3,9.55382,8.99102,,
3298.4,9.53676,8.97368,,
3298.5,9.51784,8.95491,,
3298.6,9.49796,8.93486,,
3298.7,9.47636,8.91337,,
3298.8,9.45341,8.89067,,
3298.9,9.42941,8.86698,,
3299.0,9.40459,8.84258,,
3299.1,9.37980,8.81792,,
3299.2,9.35482,8.79324,,
3299.3,9.33022,8.76855,,
3299.4,9.30628,8.74367,,
3299.5,9.28111,8.71827,,
3299.6,9.25444,8.69211,,
3299.7,9.22758,8.66533,,
3299.8,9.19991,8.63817,,
3299.9,9.17246,8.61143,,
3300.0,9.14580,8.58585,,
3300.1,9.12146,8.56251,,
3300.2,9.10079,8.54206,,
3300.3,9.08423,8.52495,,
3300.4,9.07040,8.51108,,
3300.5,9.05970,8.50040,,
3300.6,9.05210,8.49252,,
3300.7,9.04739,8.48749,,
3300.8,9.04455,8.48490,,
3300.9,9.04492,8.48414,,
3301.0,9.04698,8.48544,,
3301.1,9.04914,8.48723,,
3301.2,9.05122,8.48888,,
3301.3,9.05310,8.49010,,
3301.4,9.05277,8.48923,,
3301.5,9.04996,8.48735,,
3301.6,9.04669,8.48441,,
3301.7,9.04275,8.48079,,
3301.8,9.03875,8.47708,,
3301.9,9.03499,8.47313,,
3302.0,9.03165,8.46892,,
3302.1,9.02680,8.46377,,
3302.2,9.02082,8.45740,,
3302.3,9.01270,8.44928,,
3302.4,9.00270,8.43973,,
3302.5,8.99110,8.42899,,
3302.6,8.97946,8.41773,,
3302.7,8.96800,8.40624,,
3302.8,8.95679,8.39468,,
3302.9,8.94521,8.38271,,
3303.0,8.93294,8.37006,,
3303.1,8.91921,8.35653,,
3303.2,8.90437,8.34240,,
3303.3,8.88934,8.32821,,
3303.4,8.87530,8.31478,,
3303.5,8.86279,8.30294,,
3303.6,8.85267,8.29359,,
3303.7,8.84588,8.28734,,
3303.8,8.84334,8.28365,,
3303.9,8.84460,8.28536,,
3304.0,8.84912,8.28930,,
3304.1,8.85574,8.29567,,
3304.2,8.86499,8.30390,,
3304.3,8.87499,8.31296,,
3304.4,8.88468,8.32228,,
3304.5,8.89352,8.33117,,
3304.6,8.90194,8.33965,,
3304.7,8.90952,8.34786,,
3304.8,8.91745,8.35621,,
3304.9,8.92631,8.36493,,
3305.0,8.93571,8.37421,,
3305.1,8.94538,8.38402,,
3305.2,8.95584,8.39418,,
3305.3,8.96662,8.40458,,
3305.4,8.97682,8.41480,,
3305.5,8.98730,8.42464,,
3305.6,8.99652,8.43358,,
3305.7,9.00441,8.44162,,
3305.8,9.01103,8.44882,,
3305.9,9.01716,8.45562,,
3306.0,9.02391,8.46249,,
3306.1,9.03117,8.46956,,
3306.2,9.03886,8.47669,,
3306.3,9.04622,8.48323,,
3306.4,9.05223,8.48866,,
3306.5,9.05577,8.49245,,
3306.6,9.05774,8.49465,,
3306.7,9.05807,8.49556,,
3306.8,9.05750,8.49411,,
3306.9,9.05451,8.49156,,
3307.0,9.05046,8.48782,,
3307.1,9.04546,8.48283,,
3307.2,9.03966,8.47686,,
3307.3,9.03253,8.46994,,
3307.4,9.02455,8.46234,,
3307.5,9.01603,8.45416,,
3307.6,9.00783,8.44570,,
3307.7,8.99908,8.43684,,
3307.8,8.99001,8.42751,,
3307.9,8.98011,8.41762,,
3308.0,8.96914,8.40705,,
3308.1,8.95841,8.39577,,
3308.2,8.94659,8.38338,,
3308.3,8.93307,8.36954,,
3308.4,8.91762,8.35426,,
3308.5,8.89962,8.33811,,
3308.6,8.88221,8.32232,,
3308.7,8.86768,8.30808,,
3308.8,8.85574,8.29614,,
3308.9,8.84672,8.28706,,
3309.0,8.83991,8.28062,,
3309.1,8.83676,8.27704,,
3309.2,8.83581,8.27513,,
3309.3,8.83742,8.27632,,
3309.4,8.83964,8.27818,,
3309.5,8.84204,8.28101,,
3309.6,8.84567,8.28471,,
3309.7,8.85039,8.28895,,
3309.8,8.85600,8.29351,,
3309.9,8.86038,8.29760,,
3310.0,8.86379,8.30080,,
3310.1,8.86579,8.30299,,
3310.2,8.86622,8.30436,,
3310.3,8.86711,8.30565,,
3310.4,8.86819,8.30735,,
3310.5,8.87062,8.31015,,
3310.6,8.87492,8.31422,,
3310.7,8.88059,8.31935,,
3310.8,8.88724,8.32523,,
3310.9,8.89329,8.33121,,
3311.0,8.89925,8.33715,,
3311.1,8.90474,8.34286,,
3311.2,8.91025,8.34849,,
3311.3,8.91604,8.35434,,
3311.4,8.92157,8.36033,,
3311.5,8.92855,8.36675,,
3311.6,8.93516,8.37337,,
3311.7,8.94175,8.37997,,
3311.8,8.94919,8.38609,,
3311.9,8.95457,8.39118,,
3312.0,8.95782,8.39482,,
3312.1,8.96035,8.39676,,
3312.2,8.96034,8.39733,,
3312.3,8.95831,8.39599,,
3312.4,8.95601,8.39416,,
3312.5,8.95374,8.39213,,
3312.6,8.95166,8.39027,,
3312.7,8.95048,8.38852,,
3312.8,8.94922,8.38674,,
3312.9,8.94670,8.38442,,
3313.0,8.94434,8.38144,,
3313.1,8.94027,8.37743,,
3313.2,8.93491,8.37251,,
3313.3,8.92926,8.36636,,
3313.4,8.92253,8.35900,,
3313.5,8.91308,8.35033,,
3313.6,8.90286,8.34080,,
3313.7,8.89229,8.33062,,
3313.8,8.88231,8.32039,,
3313.9,8.87204,8.30977,,
3314.0,8.86170,8.29873,,
3314.1,8.84942,8.28681,,
3314.2,8.83634,8.27397,,
3314.3,8.82310,8.26025,,
3314.4,8.80810,8.24561,,
3314.5,8.79258,8.23010,,
3314.6,8.77657,8.21370,,
3314.7,8.75881,8.19680,,
3314.8,8.74074,8.17997,,
3314.9,8.72446,8.16416,,
3315.0,8.70965,8.15038,,
3315.1,8.69801,8.13955,,
3315.2,8.69090,8.13207,,
3315.3,8.68739,8.12782,,
3315.4,8.68673,8.12575,,
3315.5,8.68764,8.12698,,
3315.6,8.69000,8.12898,,
3315.7,8.69363,8.13170,,
3315.8,8.69703,8.13462,,
3315.9,8.69941,8.13732,,
3316.0,8.70174,8.13962,,
3316.1,8.70387,8.14154,,
3316.2,8.70509,8.14312,,
3316.3,8.70641,8.14474,,
3316.4,8.70768,8.14661,,
3316.5,8.71017,8.14935,,
3316.6,8.71379,8.15304,,
3316.7,8.71908,8.15807,,
3316.8,8.72491,8.16424,,
3316.9,8.73257,8.17157,,
3317.0,8.74135,8.17977,,
3317.1,8.75010,8.18874,,
3317.2,8.75952,8.19825,,
3317.3,8.76996,8.20814,,
3317.4,8.78021,8.21831,,
3317.5,8.79027,8.22867,,
3317.6,8.80085,8.23927,,
3317.7,8.81161,8.25025,,
3317.8,8.82301,8.26173,,
